"Matrícula";"Instituição";"Sexo";"Curso";"Turno";"Turma Atual";"Per. Let. Ingresso"
"20141ENGME009";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2014/1"
"20171ENGME020";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";;"2017/1"
"20191ENGME004";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.4";"2019/1"
"20151ENGME029";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.10";"2015/1"
"20191ENGME028";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";;"2019/1"
"20191ENGME029";"Campus Cachoeiro de Itapemirim";"F";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2019/1"
"20161ENGME020";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2016/1"
"20162ENGME004";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.10";"2016/2"
"20201ENGME026";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.2";"2020/1"
"20161ENGME007";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2016/1"
"20151ENGME006";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";;"2015/1"
"20181ENGME020";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.6";"2018/1"
"20171ENGME015";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.4";"2017/1"
"20141ENGME007";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.4";"2014/1"
"20201ENGME031";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.2";"2020/1"
"20141ENGME034";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.6";"2014/1"
"20141ENGME014";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.4";"2014/1"
"20171ENGME004";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.4";"2017/1"
"20181ENGME015";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.6";"2018/1"
"20171ENGME031";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2017/1"
"20122ENGME003";"Campus Cachoeiro de Itapemirim";"M";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2012/2"
"20201ENGME030";"Campus Cachoeiro de Itapemirim";"F";"Engenharia Mecânica";"Integral";"20202.ENGME.8";"2020/1"
"20172LI200";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20181LI027";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2018/1"
"20172LI229";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI111";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2017/2"
"20172LI363";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20172LI201";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20181LI036";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ALE";"2018/1"
"20181LI086";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI046";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI230";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI227";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI391";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI383";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ALE";"2017/2"
"20172LI202";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI037";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI093";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI399";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI147";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI429";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20141LI004";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2014/1"
"20172LI291";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20172LI435";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI295";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI284";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI066";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20181LI082";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI456";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20181LI109";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI290";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20172LI049";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI396";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI204";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI439";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI300";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI205";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI044";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20181LI088";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2018/1"
"20172LI293";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20172LI206";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI282";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20141LI007";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2014/1"
"20141LI008";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2014/1"
"20172LI095";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20181LI074";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2018/1"
"20172LI033";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI245";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI062";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI129";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2017/2"
"20172LI100";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI076";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20172LI038";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI152";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI097";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20181LI019";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2018/1"
"20172LI352";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20172LI190";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20172LI060";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI168";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI427";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI059";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20181LI077";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2018/1"
"20181LI118";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2018/1"
"20172LI208";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI090";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20181LI135";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2018/1"
"20181LI098";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20181LI099";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI306";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI451";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI280";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI210";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20181LI025";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2018/1"
"20172LI155";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI406";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI277";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI151";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI442";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI418";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20172LI298";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20181LI008";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2018/1"
"20172LI246";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI276";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI365";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20172LI254";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI088";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI253";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI169";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI366";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20112LI039";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2011/2"
"20172LI040";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ALE";"2017/2"
"20172LI367";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20172LI460";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20181LI084";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20181LI120";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2018/1"
"20172LI177";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20181LI119";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2018/1"
"20172LI325";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2017/2"
"20181LI102";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI255";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI368";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2017/2"
"20181LI015";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-NV";"2018/1"
"20172LI082";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI163";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI244";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20181LI085";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20181LI111";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI176";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20181LI112";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ALE";"2018/1"
"20172LI144";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2017/2"
"20172LI216";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20181LI039";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ALE";"2018/1"
"20172LI118";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2017/2"
"20172LI173";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI195";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI272";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20172LI299";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI340";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI271";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20181LI125";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2018/1"
"20172LI256";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20141LI027";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2014/1"
"20172LI081";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI051";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI186";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20172LI001";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI398";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20141LI083";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2014/1"
"20181LI121";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2018/1"
"20172LI077";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI411";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
"20172LI269";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MS";"2017/2"
"20181LI030";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2018/1"
"20141LI090";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2014/1"
"20181LI110";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2018/1"
"20172LI013";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI459";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI301";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2017/2"
"20172LI449";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ARA";"2017/2"
"20172LI452";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-DM";"2017/2"
"20172LI371";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-COL";"2017/2"
"20172LI099";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20112LI169";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Integral";;"2011/2"
"20172LI321";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-MON";"2017/2"
"20181LI134";"Campus Cachoeiro de Itapemirim";"F";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2018/1"
"20181LI114";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-ST";"2018/1"
"20172LI035";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-VA";"2017/2"
"20172LI217";"Campus Cachoeiro de Itapemirim";"M";"Licenciatura em Informática ";"Não aplicável";"20202.LI.6NSA-LIN";"2017/2"
